label,pivot_lang,translated,original
Блок заместителя генерального директора по организационным вопросам,deu_Latn,"""Начворение"" [место] [организация] [лица] Тема: запрос на подписание баланса на [объект] Lieber [лицом]! из-за необходимости работы, чтобы избежать прерываний в производстве поставки кооперации [цель] и увеличить необходимость работ на составление оценки балансовых проблем, Предприятие ассоциация ""Bedachbau"" [места] требует от вас, подпись на баланс [data_time]: отсутствие работающих частных лиц [лицом] актуальный крайний срок Срок дата 1 Специалист по ремонту и обслуживанию отопительной и воздушной систем [PERSON] [BEROR] [number] [time_time_name] Электрики [number_day] [number_days] [number_day] [number_days] [number_day] [working] [PERSON] [time_day] [working] [number_day] [number_days], которые также не могут начать работу [работный отчет с датой]; также они не могут начать работу, так и не получите приоритетной задачи, не получать отчет от банка, а также начнут работу с временем, установленным на выполнение.","Благоустройство [LOCATION] [ORGANIZATION] [PERSON] Тема: Запрос на подписание баланса на [OBJECT] Уважаемая [PERSON]! В связи с производственной необходимостью, во избежание срыва оказания услуг по обеспечению [OBJECT] и необходимости работ по созданию сметы величины баланса, ООО Благоустройство [LOCATION] просит Вас согласовать подписание баланса [DATE_TIME]: No ПП Должность [PERSON] Текущий срок окончания Конечный срок окончания Дата 1 Специалист по ремонту и обслуживанию систем теплоснабжения и кондиционирования [PERSON] [NUMBER] [NUMBER] [DATE_TIME] 2 Электромонтажник (6-7 рабочих дней) [PERSON] [NUMBER] [NUMBER] [DATE_TIME] Сообщаем, что сотрудники не могут приступить к работе до получения баланса, а также не могут приступить к работе до получения баланса, а также не могут приступить к работе"
Блок заместителя генерального директора по организационным вопросам,deu_Latn,"[Аргументировано] [Время] [Любовь] [Любой]!! СЕМЯ НАДЕРЖУЕТ, что получила жалобу на поле No DOCUMENT_NUMBER [DATE_TIME].После рассмотрения представленных материалов, [Организация] принимает замечания, которые нашли отражение в EGT, а именно, что из представленных материалов подтверждается тот факт, что насекомое накрыто во время завтрака.Поскольку из-за происшедшего рабочие специального отдела не были проконтролированы, то они немедленно обращаются к специалистам, которые отменили все меры, предусмотренные при проведении специального отдела; в связи с этим специалисты специального отдела с ухищрением от применения всех видов медицинских препаратов на условиях труда и труда.Участники специального отдела должны также быть подвергнуты воздействию различных мер, а также воздействия всеми наложными органами.Все меры, применяемые в целях обеспечения охраны здоровья и безопасности населения, здравоохранения, безопасности и прочих условий и условий, должны быть тщательно проверены.Сохранение безопасности - если они не подвержены какой-либо опасности и возникнут нарушению всех правил, предусмотренных в настоящих условиях.","[ORGANIZATION] [LOCATION] [ORGANIZATION] [PERSON] Уважаемый [PERSON]!! Настоящим лицом [ORGANIZATION] подтверждает, получение претензии Рег. No [DOCUMENT_NUMBER] от [DATE_TIME]. Рассмотрев предоставленные материалы [ORGANIZATION] принимает замечания, отраженные в АКТе, а именно из предоставленных материалов подтверждается факт наличия насекомого у питающегося на рационе завтрак в столовой участка [ORGANIZATION]. Ввиду вышеприведенного [ORGANIZATION] применило меры дисциплинарного взыскания к сотруднику столовой, допустившему приготовление пищи некачественный продукт. Также [ORGANIZATION] проведет внеочередное собрание со всеми сотрудниками столовой участка [ORGANIZATION] на предмет соблюдения санитарно-гигиенических правил и норм в части организации общественного питания, безопасности пищевой продукции. Учитывая, что после выявления данного случая были предприняты меры по недопущению подобных случаев, персоналом [ORGANIZATION] была немедленно проведена генеральная уборка всех складских помещений, утилизированы все скрытые упаковки с крупой, зерном и т.д., просим Вас не применять штраф, указанный в претензии Рег. No [DOCUMENT_NUMBER] от [DATE_TIME] в размере [FINANCIAL_DATA]. [PERSON]"
Блок заместителя генерального директора по организационным вопросам,deu_Latn,"ОРГАНИЗАЦИЯ] [ИГ] [ИГРАНИЗАЦИЯ] [Контакт] [Организация] [Лидер] [ЛИдер] [КОНТАКТ] No издания [ДОКУМЕНТ_НИМЕР] от [ДАТЬ_Время] Депутат заместителей генерального директора организации [ОРГАНИЗАЦИЯ] [Лидер] [ДАТАТЬ_Время] Уважаемые представители! [Организация] сообщает, что согласно проведенным тендерным процедурам с [ДАТЬ_ВРЕМЕ] года, переход операторов, помещений и окрестностей будет унифицированным образом регулироваться. [ЛОКАЦИЯ] Нынешний подрядчик [Организация] будет оказывать услуги по контролю [DATE_TIME] от [ДАТЬ_ВРЕМЕ] до начала года Эти обязательства будут выполнены на основе соответствующих правил. [Организация] будет постоянно сопровождать оператора [Рейдерживание] на основании процедуры координации на базе [Организация] с руководством предприятия, обеспечившим необходимые условия на основании рекомендаций в соответствии с данной процедурой. [Организация] предоставляется на основе принципами контроля за соблюдением основного режима, и соблюдением принципами безопасности.","[ORGANIZATION] [ID] [LOCATION] [CONTACT] [ORGANIZATION] [PERSON] [CONTACT] Исх. No[DOCUMENT_NUMBER] от [DATE_TIME] Заместителю генерального директора по организационным вопросам [ORGANIZATION] [PERSON] Уважаемый [PERSON]! [ORGANIZATION] уведомляет, что по результатам проведенных тендерных процедур с [DATE_TIME] года произойдет смена оператора, оказывающего услуги по комплексной уборке внутренних помещений и прилегающей территории [LOCATION]. Действующий подрядчик [ORGANIZATION] продолжит оказывать услуги по уборке до [DATE_TIME], с [DATE_TIME] года данные обязательства переходят к [ORGANIZATION]. В связи с этим, прошу согласовать допуск в помещения, находящиеся в аренде у [ORGANIZATION], представителям [ORGANIZATION] для обслуживания по уборке на постоянной основе. Список лиц прилагается. Управляющая компания [LOCATION] приложит максимальные усилия для обеспечения комфортной смены подрядчика. Генеральный директор [PERSON]"
"Проект ""Новая нефть""",deu_Latn,"""Необходимо ввести в порядок использование информации, а также проконсультироваться с организацией, чтобы убедиться в наличии у нее доказательства на предмет использования информации"" (Анбрекирование: Примечание): ""В рассмотрении положительного опыта работы производства [Опелянер] на [Собая и Монаполия] на [МЕСТО] на [МЕСТЬ] снова попросил опять об использовании [Дата] на производства для [НОЙ ТРЕМПОЛЬ] при отоплении от ночной электростанции от [ГЕРГЕПОРЦИОН]. послать указанный документ к (Опелятор) изменателя ""Электронная почта [Собая и Монаполия] ""[Собрание: Отдельное уведомление] [Этот текст]"" [Дата] на доставку информации [Опелятор] [Опелятор] [Контакторе] [Позднимите заявление] [Покажение] [Опоставка] [Прием] [Содержание: Сделка] [Ночное уведомление] [Остановка] [Пока] [Начальная информация] [Сображение 2].","[ORGANIZATION] [ORGANIZATION] [LOCATION] [CONTACT] [DATE_TIME] No [DOCUMENT_NUMBER] [PERSON] [CONTACT] На исх. No [DOCUMENT_NUMBER] от [DATE_TIME] ([OBJECT] для [OBJECT]) Уважаемый [PERSON]! В виду положительного опыта эксплуатации нагревателей производства [ORGANIZATION] на [OBJECT] на [OBJECT] повторно просим согласовать применение в [OBJECT] [OBJECT] для [OBJECT] нагреватели газа производства [ORGANIZATION]. На вышеуказанные нагреватели направляем (на электронные адреса [CONTACT]) следующие документы: 1. декларация о соответствии [REGULATORY_DOCUMENT]; 2. сертификаты соответствия [REGULATORY_DOCUMENT], [REGULATORY_DOCUMENT]. [PERSON] [PERSON] [CONTACT] Лист [PAGE_NUMBER] Листов [PAGE_COUNT] Вх. No [DOCUMENT_NUMBER] от [DATE_TIME]"
"Проект ""Новая нефть""",deu_Latn,"[Контакты] ФАКС: [Контакты] [Контакты] [ID] [ДОКУМЕНТ_НОМЕР] от [ДАТА_ВРЕМЕН] Копию: Обергесталлер [Организация] В связи с исправлениями и совмещение электронных писем с [ОБЪектом] [ЧЕЛОВЕКМ! Свое электронное письмо: [ДОКУМЕНТ_НОМЕР] [DATE_TIME] (предмет), содержащий комментарии к технической информации [Document_Number] Анонс инструкций по подготовке информационно-технического сооружения [Сообщение: 1, 900] Анонс технической информации о проекте [Сообщение: 1, 400], отправляющих информацию о технических средствах и материалах [Текстикулированное письмо: 1, 1] [Текстикулированная информация: 1, 1] [Информация о технической информации]: 1, 900, [Информация о технических характеристиках]: 1, 1 и [Информация] [Информационный вопрос: 1, 900].","[ORGANIZATION] [LOCATION] Тел.: [CONTACT] Факс: [CONTACT] [CONTACT] [ID] На [DOCUMENT_NUMBER] от [DATE_TIME] Исполнительному директору [ORGANIZATION] Копия: Главному конструктору [ORGANIZATION] Касательно корректировки и согласования ТЗ на КУ [OBJECT] Уважаемый [PERSON]! В ответ на Ваше письмо [DOCUMENT_NUMBER] от [DATE_TIME] касательно наличия замечаний к техническому заданию [DOCUMENT_NUMBER] ТЗ на установку компрессорную центробежную [OBJECT], направляем в Ваш адрес откорректированное техническое задание и комментарии к замечаниям в формате ЛКП. Приложения: 1) [DOCUMENT_NUMBER] ТЗ [OBJECT] [OBJECT]; 2) ЛКП техническое задание [DOCUMENT_NUMBER]. Заместитель управляющего директора по управлению проектами [PERSON] Исп: Ведущий инженер-конструктор [PERSON] тел.: [CONTACT] Email: [CONTACT] [FINANCIAL_DATA] Интерпретационная система менеджмента сертифицирована на соответствие ISO 9001, ISO 14001, ISO 45001 Bx. No [ID] от [DATE_TIME]"
"Проект ""Новая нефть""",deu_Latn,"Организаторы Генеральных директоров [FDTS-FN] телесетей Хон [ПЕРсона] Звонок: [Контакт] E-mail: [Контакт] ОКПО [ID], [GGNR] [ID], [INN] [ID] / KPP [ID] от [DATE_TIME] No [DOCUMENT_NUMBER] до [DATE_TIME] S.I. руководителя крупных проектов от Хон [ПЕРсона] [КОНТАкт] о голосовании на обмене сообщениями Хр и мэм [ПЕРсона] ! По завершении исследования материалов географического записи по ним, утверждается, что точна техническая коммуникация на высоте объектного распределения [SITE] [EXTITE] [WEBWEBWEBWEBWEBWEBWEBWEB с силовым механизмом от [WEBSIT] [WEBSIT] [WEBSIT]. [ROLE] Главный специалист по созданию ТСВ получил функцию [ROLE 2] начальника управления [TRANSFORTUNITUDE]. [ROLE 2] В качестве руководителя НГЭС [SITE] [ROLE] [ROLE] [TURSITE 2] [ROLE 2][ROLY][ROLE][TTRENDER] (TURB]]][TUR]] [TUR]] [TUR]] [TUR]] [TUR [TUR][TUR] [TUR] [TUR]] [TUR] [TUR] [TUR]] [TUR] [TUR]][TUR]] [TUR[TUR] [TTUR] [TUR] [TUR][] [TUR]][T][TUT] [T]]TUR [T]]","[ORGANIZATION] Адрес: [LOCATION] Телефон: [CONTACT] e-mail: [CONTACT] ОКПО [ID], ОГРН [ID], ИНН [ID]/КПП [ID] от [DATE_TIME] No [DOCUMENT_NUMBER] на No [DOCUMENT_NUMBER] от [DATE_TIME] И.о. исполнительного директора Крупного проекта Чона [PERSON] [CONTACT] О согласовании коммуникаций Уважаемый [PERSON]! Рассмотрев материалы топографической съемки, согласовываем правильность нанесения инженерных коммуникаций [ORGANIZATION] в месте пересечения с объектом [OBJECT] Тымпучиканского НГКМ. Конденсатопровод [OBJECT] Тымпучиканского НГКМ - т.вр. в напорный нефтепровод [OBJECT] до [OBJECT] Игнялинского НГКМ. Участок No 2. Приложение: схема пересечений, на 1 л. в 1 экз. Заместитель генерального директора по производству – главный инженер [PERSON] Исп. [PERSON] ([CONTACT]) Российская Федерация [LOCATION] [OBJECT] СОГЛАСОВАНО Инв.N Получатель Взам. инв.N Расположение инженерных коммуникаций [ORGANIZATION] Главный маркшейдер [ORGANIZATION] [OBJECT] - м.б. 6 Направление нефтенефтяной [OBJECT] до [OBJECT] Мшанское НКМ. Участок N2 Проектная ось МНФ(1)-ТВТ.У2 [WEBSITE] 2. [LOCATION] 2024"
"Проект ""Новая нефть""",deu_Latn,"Организация] [Оригинальная] [Устройство] [Стандарты] Телефон/факс: [Объект] [Организация] [Личность] [Объект] [Либер] [Либер] В рамках планирования, производства и поставки Агрегатов [ФИНАНЦИАЛНЫЕ ДАТЫ] для объектов [объект] [Финансовые данные] для объектов [Финансовые данные] [ДАТЕЛЬНЫЙ НОМЕР] [СТОКДАНЬ] [ДАТЕЛЬНЫЙ ДАТЬ] (ЛИЧНЫЙ НОМЕР] и [ЦЕЛЬ] ] направьте аннушрипт с Вашим Аннушриптом и проектом, разработанным по сценарию развития проекта для [документа] [предупредоставленная организация] [DATЕЛЬ]) с приложением отсылки на ФИНАНЦИАЛНИЧНЫЙ НОМЕР] на имя Фазы 3.","[ORGANIZATION] [ORGANIZATION] [LOCATION] Телефон/факс: [CONTACT] [ORGANIZATION] [PERSON] [CONTACT] Уважаемый [PERSON]! В рамках проектирования, изготовления и поставки агрегатов [FINANCIAL_DATA] для объекта [OBJECT] (ТТ No [DOCUMENT_NUMBER] от [DATE_TIME]), направляем в Ваш адрес график разработки КД (ранее согласован [ORGANIZATION] исх. No [DOCUMENT_NUMBER] от [DATE_TIME]) с уточнением в части наименования 3-го этапа выдачи. Приложение: Файл График разработки КД [FINANCIAL_DATA] _[DATE_TIME]_(с датами)_ ЭД. Главный конструктор [ORGANIZATION] [PERSON] Исп. [PERSON] тел. [CONTACT]"
"Проект ""Новая нефть""",deu_Latn,"ВЭБОКА: [КОНТАКТ] [КОНТАКТ] [КОНТАКТ] [КОНТАКТ] [КОНТАКТ] [КОММЕНТ] [КАРЕГОМЕНТ] [Любой] [ИД] [ДОКУМЕНТ_НУМБРЬ] [ЛЮБОВЬ] [Любимая] Электронная почта: [КОНТАКТ] Копии: [Любовь] [Любой] [Контакт] Электронная почта: [КОНТАКТ] [КОНТАКТ] [КОНТАКТ] [КОНТАКТ] [КОНТАКТ] [КОНТАКТ] [КОНТАКТ] [Весь] [объект] [ИД] [ВЕРВЕРВЕРТ] [ПЕРВЕРТ] In der Antwort auf Ihr Schreiben [ЧЕМЬ], ISO 14001 Nr.EXPEDEDITIONENENSEN [КОНТЭКС] [Контакт] [INTERENPINFORMENZEN: ISO 14001 Анкета: [КОНТЭКС] [DIMПЕРВЕРВЕРТ] [ЭКОНТЭКС], [ВЕРТ] [Контакт] [АЛЮЧИЕНТЕЙР: [экс] [ЭКСТИРТЕРТ]: [ЧРИЙНИЗ: [ПРТРЕСТ] [КОН: [КОН: [КОНТАРтигент]: [ЭКС:С] [КОНЕФИТИМЕНТ] [КВЕРТИМЭКС: [С] [ЭНЕТВЕРТ] [К: [КОН: [ВЕРВЕРВЕРТ] [ТНЕТ] [МЕНТЕРТ [ЭСЕНТВЕТ: [ЭМ [КОННЕРТ] [ВЕРВЕРВЕРТ] [К: [ЭМЕМ [ЭКР] ЭК: [ЭК:ЧЕТ] [ПРЕМ]: [ЭКС]:ВЕРТЕМ [ВЕРТИЕМ] [А:ЭКС [К [ВЕРТ: В ЭРМЕСТВЕРТ [МЕНТ:АКУТЫ] [Т[ЭВЕР]: [ВЕР:НЕМ: ТЕКТ [ЭКР:ВЕМ [М","[ORGANIZATION] [LOCATION] Тел.: [CONTACT] Факс: [CONTACT] [CONTACT] www.[ORGANIZATION] [ID] [DOCUMENT_NUMBER] К [PERSON] [PERSON] e-mail: [CONTACT] Копия: [PERSON] [PERSON] e-mail: [CONTACT] Начальнику Управления приведения закупочных решений [ORGANIZATION] [PERSON] Голубину e-mail: [CONTACT] Согласование расчетов расходомерных устройств [OBJECT] [PERSON] Уважаемый [PERSON]! В ответ на Ваше письмо No [DOCUMENT_NUMBER] от [DATE_TIME] касательно рассмотрения поверочных расчетов расходомерных устройств антиповреждной защиты [OBJECT] сообщаем, что расчеты рассмотрены, замечаний к расчетам нет. Заместитель управляющего директора по управлению проектами [PERSON] Исп: Ведущий инженер-конструктор [PERSON] тел.: [CONTACT] доб.[CONTACT] Email: [CONTACT] [ORGANIZATION] СТО [ORGANIZATION] [FINANCIAL_DATA] Интерпретированная система менеджмента сертифицирована на соответствие ISO 9001, ISO 14001, ISO 45001 Вх. No [DOCUMENT_NUMBER] от [DATE_TIME]"
"Проект ""Новая нефть""",deu_Latn,"[ОБЩЕСТВО] [ОРГАНИЗАЦИЯ] [МЕСТЬ] [КОНТАКТ] [ДАТОВКА_ВЕРСЬ] [ДОКУМЕНТ_НАЙМЕР] [ЛЮДИНА] [КОНТАКТ] [ЛЮДИНА] [КОНТАКТ] [ОБЕкт] дорогие Уважительные милости! (ссылка) (Ссылка) к Объекту [ОБЕкт) я посылаю вам следующую документацию на блоке S и S: - Тест-программа и методика у производителя [ДОКУМЕНТ] PM; - Тест-программа и - методы на компрессоре [ДОКУМЕНТ] PM1; - Тест-программу для приема и хранения блоков [FORM_CONBER_НUMBER] 1 номер 1 [CONFORM_CONFORM_NUMBER 1], - Тест-программа для перевозки и хранения блоков [НИЦОКОНРУМЕНТ_НК] _ Номер отсутствия блоков на станции и устройств - Тест-программа и методика на контрольных станциях [ЛЮДИНА] 1 [Программа-программа проверки и проверки]","[ORGANIZATION] [ORGANIZATION] [LOCATION] [CONTACT] [DATE_TIME] [DOCUMENT_NUMBER] [PERSON] [CONTACT] [PERSON] [CONTACT] [OBJECT] Уважаемый [PERSON]! Уважаемый [PERSON]! По объекту [OBJECT] направляю Вам следующую документацию на блок ЭС и САУ ([DOCUMENT_NUMBER]): - Программа и методика испытаний на заводе-изготовителе [DOCUMENT_NUMBER] ПМ; - Программа и методика испытаний на компрессорной станции [DOCUMENT_NUMBER] ПМ1; - Инструкция по транспортировке и хранению блока [DOCUMENT_NUMBER] И1. Прошу Вас рассмотреть и, при отсутствии замечаний, согласовать указанные документы. Приложения: - Программа и методика испытаний на заводе-изготовителе [DOCUMENT_NUMBER] ПМ; - Программа и методика испытаний на компрессорной станции [DOCUMENT_NUMBER] ПМ1; - Инструкция по транспортировке и хранению блока [DOCUMENT_NUMBER] И1. [PERSON] [PERSON] [CONTACT] Лист 1 Листов 1 Вх. No [ID] от [DATE_TIME]"
"Проект ""Новая нефть""",deu_Latn,"[МЕСТО] Исключение [Документ_НУМЬЕР] от [Дата_Время] Уважаемый господин организационный руководитель Ассоциации Федеративные руководители! этим письмом организация информирует Вас о том, что согласно принятому решению, все сотрудники Ассоциации в июле на [Дата_Время] окажутся на фирменда. В свете вышеизложенного они поощряют к принятию этих обстоятельств и планированию предварительного размещения заказов и экспорта изготовленных изделий.","[ORGANIZATION] [LOCATION] Исх. [DOCUMENT_NUMBER] от [DATE_TIME] Руководителям организаций Уважаемые господа! Настоящим письмом [ORGANIZATION] уведомляет Вас, что в соответствии с принятым решением, весь персонал объединения в июле [DATE_TIME] будет находиться в корпоративном отпуске. С учетом изложенного, прошу учесть данное обстоятельство и заблаговременно планировать размещение заказов и вывоз готовой продукции. Директор по коммерческим вопросам [PERSON] Исп. [PERSON] Тел. [CONTACT] ; [CONTACT] ; [CONTACT] ; [CONTACT]. Исполнено _Отп. [PERSON]_ В ДЕЛО No** _**исх. No, дата, подпись Вх. No [DOCUMENT_NUMBER] от [DATE_TIME]"
