label,pivot_lang,translated,original
Блок бизнес-директора,eng_Latn,"NUTRAL] ОГРАНИЗАЦИЯ [ОГРАНИЗАЦИЯ] ПЕТРОЛЕОМИЯ [ПРОДАКЦИЯ ПЛА] Нефть [ОГРАНИЗАЦИЯ] На переписку: [ЗАРАЖЕНИЕ], [ДАТАМЕНТ] телефон: [КОНТАКТ] факс: [КОНТАКТ] электронная почта: [КОНТАКТ], www[ОГРАНИЗАЦИЯ]-нефть.ru [ID], [ID], [ID], [ID] в No** __________ _____ о одобрении матрицы ответственности (РЕСПУБЛИКЦИЯ) Дорогая [ЧЕЛОВЕК]! В ответ на Ваше письмо подтверждения. письмо от [DATE_TIME] No [DOCUMENT_TIME] Пожалуйста, проинформируйте следующую организацию: [DATE] В электронном сообщении: [СОТАНОВОР] [КОНТАК] [КОНТАК]: [ДАТАМЕНТ]: [ОГРЕСПРЕЧЕНИЯ] 1. мы несем обязанности в выполнении проекта, [ДАТАМЕНТИАНТ] [УРАНТЭЦИАМЕНЬ] [РАСПРЕЧАТ] [АМЕНЬ] [МИНАТРЕГАТАТАРИАТ] [ОЗАГАЗОИАТРОЙНИЯ] [ПРЕСНЕТ] [ОД] [ЧАТРЕЧЕРУ ЖЕЙДЕТИЙНА: [ОК] (списание] [ВДОВАГО ДЕЛЬЕЦ] ОТРОГАТИИВАССА ИРИРЕНТВИДИИЯ СОЛЕА В ТРЕСТИТАТЕ ТОТИТЕ ДЕЛЬВА ТОРАСНТСТЕЙ ТА В НАКРЕЕТЕРЕГУДВИИАГЕНИЕ ГОТ (ОСКТЕЖАВОЖЕ, ПРЕ ПРЕЧЕЛЕНИЯ,ВО И СРЕЧЕСТОВЕЧНИЕЗ ВИДА) ОВЕМВЕНЕМЕТ И РЕМЕМЕНИЯ ОБЛЕВОЙ. ВТОРИВО В ОРИЯВАЦИЕ ОВОБЛЬДАТВОМИИЕ ГРАЛИЯ ВОРЕ: [ФОМУ.","[ORGANIZATION] НЕФТЬ Публичное акционерное общество [ORGANIZATION] нефть (ПАО [ORGANIZATION] нефть) Для корреспонденции: [LOCATION], [DATE_TIME] тел.: [CONTACT] факс: [CONTACT] e-mail: [CONTACT], www.[ORGANIZATION]-neft.ru [ID], [ID], [ID], [ID] на No** _**от** _** Об утверждении матрицы распределения ответственности Уважаемый [PERSON]! В ответ на Ваше письмо исх. Письмо от [DATE_TIME] No [DOCUMENT_NUMBER] сообщаем следующее: 1. Проработано распределение функционала и ответственности между производственными Блоками дочернего общества [ORGANIZATION] при реализации договора видеоаналитики, подготовлен проект матрицы для направлений видеоаналитики бурение и ТКРС (Приложение No1). 2. Согласно методологии УИД (СК-[CONTACT] Управление исполнением договорных обязательств при выполнении работ/услуг в Блоке разведки и добычи) за формирование команды реализации договора отвечает Руководитель дочернего общества. 3. Для организации эффективной работы по сопровождению реализации договоров видеоаналитики по направлениям бурение и ТКРС предлагаем Вам сформировать и утвердить приказ по [ORGANIZATION]-[OBJECT] на основе подготовленной матрицы (Приложение No1) Приложение: 1. Матрица распределения функционала и ответственности. С уважением, [PERSON] [PERSON]"
Блок бизнес-директора,eng_Latn,"[ЛЮДИНА] Генерального директора ООО [ОРГАНИЗАЦИЯ]-[ОБИГЕКТ] для корреспонденции: [МОКОПАЛЕНТ] Телефон: [КОНТАКТ] факс: [КОНТАКТ] e-mail: [КОНТАКТ], www.[ОРГАНИЗАЦИЯ].ru ОКПО [ID], ОГРЕН [ДОКУМЕНТ_БР], INN [ID], PEP [ID] No [ДАТА_ТОМ] No [DOCUMENT_BER] в [ОДНАЯ ОБИГЕКТ] для корреспонденции: [КОНТАКТ] Это будет возможность посетить мероприятия для наших представителей нашей группы по [ROT] для корреспонденции, [LOOSCATION]- [ОБИГЕКТ] для корреспонденции, [CONTAKT] для корреспонденции, [CONTAKT] для бесег, [CONTAKT] для корреспонденции, [CONTACT], для простытной связи, [CONTACT] для переписки, [CONTACT] для дальнейшей связи, [CONTACES], [COV] для корреспонденции, [CONTES], для последущей: [COMMENT], для первой корреспонденции, [CONTACTAC: [CON]: для следующих: [CONTACON], [CONT] [CONTACONTON], [CONTAC], [CON], [contaconta: [C], [conta: [ES], [CON:CON], [C] [CON], [C] [CO] [C], [CON], [CON] [C]; [A] [CON], [CON] [C], [CON: [C]; [EX, [C] [C] [E], [D]; [] [S]; [COM]; [C] [C], [A: [conta], [Conta: [C], [EX], [C, [C:[D], [ES], [V]; [C] [EX] [C], [N]; [C] [C], [E] [C:C], [CONC], [EN] [C], [] [T:[C] [C] [C, [C] [A] [C], [E] [E] [E], [C[E] [C] [E] [E]]], [E, [E]] [T: [] [T; [] [C]; [E] [C], [G[C];[T:[E], [T: [T], [C, [V:[E], [I[A] [T] [E], [T: [C], [E], [E][C[E] [C] [T], [A] [E] [E], [V] [V]:[T:[E] [C:[E] [E] [G] [E] [E]] [E][E], [T], [E: [E] [E:[E], [E]: [E] [E] [C [V] [E] [E][E] [E] [T:[][] [E] [T:[A] [E][E][E] [E]: [C:[E] [E:[E:[[T: [E]: [E: [E] [E: [C[E][E] [E: [E][E: [E: [I [E] [E] [C: [E: [E: [E: [C: [E:[E: [E:[E][E][E: [E: [E: [E][E:[E: [E] [T: [C [E][E][E: [E:[] [E:[E: [E] [E: [E][E:[E] [E: [E:[E: [E:E: [E][[E][E: [E:E: [E] [[E] [E: [O: [E] [E] [E: [[E][E] [E:[E:[E: [I[[E:[] [E:[E][","Публичное акционерное общество [ORGANIZATION] (ПАО [ORGANIZATION]) [PERSON] Генерального директора ООО [ORGANIZATION]-[OBJECT] для корреспонденции: [LOCATION] тел.: [CONTACT] факс: [CONTACT] e-mail: [CONTACT], www.[ORGANIZATION].ru ОКПО [ID], ОГРН [DOCUMENT_NUMBER], ИНН [ID], КПП [ID] [DATE_TIME] No [DOCUMENT_NUMBER] на No от Участие сотрудников ООО [ORGANIZATION]-[OBJECT] в выездных мероприятиях функции Уважаемый [PERSON]! [DATE_TIME] состоится II Очный клуб директоров по бизнес-трансформации в г. [LOCATION]. Цель мероприятия определить барьеры и пути их преодоления в рамках реализации программы бизнес-трансформации ДО разведки и добычи. Для участия во встрече приглашен [PERSON]. [DATE_TIME] состоится выездная стратегическая сессия Будущее ЦТ РиД, которая пройдет в [LOCATION]. Цель сессии определить стратегические направления развития ЦТ в периметре ДО разведки и добычи. Для участия в сессии приглашен [PERSON]. [DATE_TIME] состоится совмещенная сессия VII Слет администраторов системы И.Д.Е.Я. и XIII ЛИНейка: сессия по операционной эффективности РиД, которая пройдет в г. Целью сессии является демонстрация практических кейсов, обмен лучшими практиками, обсуждение стратегии направления ЛИНиЯ 2.0, а также совершенствование НМД процесса И.Д.Е.Я. Для участия во встрече приглашены [PERSON] и [PERSON]. Прошу Вас рассмотреть возможность участия в мероприятиях функции УППОЭ сотрудников ООО [ORGANIZATION]-[OBJECT]. С уважением, [PERSON] [PERSON] ([CONTACT])"
Блок заместителя генерального директора по организационным вопросам,eng_Latn,"ОБЩЕСТВО] ООО к Генеральному менеджеру [ЛЮДЕЙ] на улице [ЛОКАЦИЯ], в доме [НИМЕР], городе [ЛОКАЦИЯ], [СЕГОДУ), [ПОЗТАЛЬНЫЙ_КОД] телефон: [СПРЕЛИВАЩИЙ], факс: [СПРЕЛИВАЧИЙ] электронная почта: [СПРЕЛИВАЧИЙ], www[WEBСЙТ] [ID] [ДАТМНЫ] Нет [ДОКУМЕНТНЫЙ_НОМЕР] в Нет от [ОБЩЕСТВО] Любимая [ЛЮДЕЙ]! для того, чтобы координировать работу по организационным деятельности, а также по долгосрочным договорам о эксплуатации No [ДОКУМЕНТ_НОМЕР] от [ДОН_ТИМ] и [ДОКУКУМЕНТНИ] от [ДАН_ЛЮДОСОЖЕНТИ] и [НОДЕСТМЕН], я бы хотел попросить вас устроить бизнес-хостинку в одном окне и подго режиме [РЕИСНИЗАНСТИЗЕНТИЗИЗИЗАЦИЗО], чтобы [КАПРИСТРИСИТИЗИЗИЗОВАТИ ВЕРСТСИЙ] все запросы, которые касаются нефти и [РССТРИЗНИЗНИЗНАСУСТВОДИИ, [ОЗЕМЕНИТ] на адрес [ЛЬ] - адрес у меня.","Общество с ограниченной ответственностью [ORGANIZATION] Генеральному директору [PERSON] улица [LOCATION], дом [NUMBER], город [LOCATION], [COUNTRY], [POSTAL_CODE] тел.: [CONTACT], факс: [CONTACT] e-mail: [CONTACT], www.[WEBSITE] [ID] [DATE_TIME] No [DOCUMENT_NUMBER] на No от [ORGANIZATION] Уважаемый [PERSON]! С целью координации работ по организационным мероприятиям, а также по долгосрочным операторским договорам No [DOCUMENT_NUMBER] от [DATE_TIME] и No [DOCUMENT_NUMBER] от [DATE_TIME], прошу Вас организовать деловую переписку в режиме одного окна и все обращения от [ORGANIZATION] в адрес [ORGANIZATION] направлять на мое имя. Заместитель генерального директора по добыче и подготовке газового конденсата, нефти [PERSON] [PERSON] ([CONTACT])"
Блок заместителя генерального директора по организационным вопросам,eng_Latn,"Между [Организации] и [Организации] заключено [Документ_Номер] соглашение на предоставление услуг комплексного обслуживания по [Опция]; [Документ_Номер] на предоставление услуг комплексного обслуживания по [Опция] и [ОБЪЕК] по [Ордера] [Организация] [DATE_CONTACTERS] от [DATE_TIME] будет взиматься плата за компенсацию затрат на дорожные перевозки дороги, простых транспортных продуктов на [Опция]. [Опция] Для оплаты перевозки [Опция] Мы просим вас внести платеж за услуги, не вошедшие в сферу соглашения, [Обращение] Мы запросим от вас оплату за выполнение расходов на дорожное обслуживание и [Option] [Опция] Вы выберите все процедуры по хранению и оплате товаров и услуг, указанных в договоре, и вы получите: [Опция] [Опция] [Опция] [Опция] [Опция] [Oпция] [Опция] [Опция] [Опция] [Опция] [Oпция] [Oпция] [Опция] [Опция] [Опция] [Oпция] [Опция] [Опция] [Опция] [Опция] [Опция] [Option] [Опция] [Опция] Мы можем использовать для оплаты за оплату перевоз грузов на основе оплаты в части выполнения товаров и доставки и перевозки] [Опция [Опция] [Опция]: [Опция] [Опция]: [Опция]: [Oпция] [Опция] [Опция] [Опция] [Опция] [Oпция] [Опция] [Опция]: [Опция] [Опция] [Опция] мы собираем осуществлять оплату расходы для оплаты [Опция] [Опция] Мы [Опция] [Опция] [Опция] [Опция] [Опция]: [Опция]: Мы можем [Оператив за обработка] [Опция] [Опция] Общая стоимость: [Опция] Вы можете использовать на услуги [Oпция] [Опции] [Опции [Опция] [Опция] [O] [О] [О] [Опции] [О] (О]: [Опция] [Опция] [О] [Опция] [О] [О] [О] [O] [Опция]] [О] [О] [О] [О] Мы определены [О] Обобщие] [О] О] мы [О]: [О] [О] [О] [О] [О] [О] О [О] [О]: [О] [О] [О] [О]] [О] [О]] вы вы можете [О] О [О] [О]О] [О] [О]Втор]: [О] [О] О [А] Мы [О] [О] [O]] [О]: [О] [О] [О] [О] [О]О] [О]/О] [О] [О] [О] О]] [О] [О] [О] [О] О [О] [О] [О] [О] [О]: [О] [О] О]] [О] [о] [О] [О] О: [О] Вы [О]О] [О] [О] О] [О] [О] [О] [О] [О] В [О] [О] [О] [О] [О] [О] О] [О] О [О] [О]] [О] [О] [о] [О] [О], [О]О] О [О] [О] [О] [О] [О]] [О] [О] [О] [О] [О [О] О] [О: [О] [О] [О] [О], [О] (О]О], [О] [О]/О]] [О]о: [О] [О]В [О] [О], [О] О[О [О","[ORGANIZATION] [LOCATION] [DOCUMENT_NUMBER] [ID] [DOCUMENT_NUMBER] [PERSON] [PERSON] Тема: О компенсации расходов платы за проезд по автомобильным дорогам Уважаемый [PERSON]! Между [ORGANIZATION] и [ORGANIZATION] заключен [DOCUMENT_NUMBER] на оказание услуг по комплексному обслуживанию объектов социально-бытового назначения на [OBJECT]; [DOCUMENT_NUMBER] на оказание услуг по комплексному обслуживанию объектов социально-бытового назначения на [OBJECT] и [OBJECT]. Согласно приказу [ORGANIZATION] [DATE_TIME] с [DATE_TIME] будет взиматься плата за проезд по автомобильным дорогам, расположенными на объектах [ORGANIZATION]. Сообщаем, что при проведении конкурентного отбора данные затраты не были включены в расчет при формировании ценового предложения. [ORGANIZATION] в рамках исполнения обязательств по Договорам использует грузовой и легковой автотранспорт в том числе и субподрядные организации, осуществляющие поставку продуктов и ТМЦ. Просим Вас обозначить порядок компенсации затрат за оплату проезда транспортных средств. Генеральный директор [ORGANIZATION] [PERSON] Исполнитель: [PERSON] [CONTACT] Email. [CONTACT] Инициатор: [PERSON] Email. [CONTACT]"
Блок директора по персоналу,eng_Latn,"[РЕЗПУТИЦИЯ] [РЕЗПУТИЦИЯ] Юридический адрес: [ЛОКАЦИЯ] TEL.: [КОНТАКТ] ОРГАНИЗАЦИЯ [ID], IRN [ID] Адрес переписки: [ЛОКАЦИЯ] TEL: [КОНТАКТ] ФАкс: [КОНТАКТ] электронная почта: [КОНТАКТ] Генеральный директор [Организация] [ЛЮБОЧНИК] СЛОВА К ПРЕССЕ [ЛЮБОЧНИК] Я прошу вас освободить в приказе о переводе к дальнейшей работе в [Организации], в соответствии с пунктом 5 части первой статьи 77 Трудового кодекса Российской Федерации [ЛЮБОЧНИК]. Личное согласие [ЛЮБОЧНИК] доступно.","[ORGANIZATION] [ORGANIZATION] Юридический адрес: [LOCATION] тел.: [CONTACT] ОГРН [ID], ИНН [ID] Адрес для корреспонденции: [LOCATION] тел.: [CONTACT] факс: [CONTACT] e-mail: [CONTACT] Генеральному директору [ORGANIZATION] [PERSON] Отношение на перевод Уважаемый [PERSON]! Прошу Вас уволить в порядке перевода для дальнейшей работы в [ORGANIZATION], согласно пункту 5 части первой статьи 77 Трудового кодекса Российской Федерации [PERSON]. Личное согласие [PERSON] имеется. С уважением, Генеральный директор [PERSON] [PERSON] [CONTACT]"
Блок директора по персоналу,eng_Latn,"[КОНТАКТ], факс [КОНТАКТ], электронная почта: [КОНТАКТ] [DATE_TIME] [документ] [дакумент] [ОБЛОЖАНИЕ] для персонала СЛОВНОМЕННЫЕ КОМУНИКАЦИИ Уважаемые менеджеры! К нам поступила заявка от [ОСТАНОВЕЛИЯ] по размещению заявок на персональную работу в [Роуте] работает в России. в случае, если вы заинтересованы в адресном обучении и организации обучения будущих сотрудников, вы можете обратиться к нашему ведущему менеджеру [ОРГАНИСАЦИЯ] [Лидер], телефон: [контакт] [ВЕРНОМЕННЫЕ КОНТАКТ]: [ОСТАНОВЕРЕНИЕ], электронная почта: [КОНТАКТ] В соответствии с приложением к форме заявки, направляемая заявка. согласно приложению к Сертификату одобрения, заявка направляется в Регистратор.","[ORGANIZATION] [LOCATION] тел. [CONTACT], факс [CONTACT], e-mail: [CONTACT] [DATE_TIME] No [DOCUMENT_NUMBER] На [DOCUMENT_NUMBER] от [ORGANIZATION] целевой кадровой потребности Уважаемые руководители! В адрес [ORGANIZATION] поступило обращение [ORGANIZATION] по вопросу размещения заявок о целевой кадровой потребности на [ORGANIZATION] Работа в России. В случае Вашей заинтересованности в целевом обучении и организации подготовки будущих сотрудников, Вы можете связаться с ведущим менеджером [ORGANIZATION] [PERSON], тел.: [CONTACT], адрес электронной почты: [CONTACT]. Инструкцию по размещению заявок направляем согласно приложению. Приложение: Письмо [ORGANIZATION] на 2 л. в 1 экз. Инструкция по размещению заявок на 14 л. Директор [PERSON], [CONTACT] Руководителям системообразующих предприятий (по списку) ДОКУМЕНТ ПОДПИСАН ЭЛЕКТРОННОЙ ПОДПИСЬЮ Сертификат: [ID] Владелец: [PERSON] Действителен: с [DATE_TIME] по [DATE_TIME]"
Блок директора по персоналу,eng_Latn,"[организация] [организация] [организация] Заместитель ГЕНЕРАЛЬНОГО ДЕРЕКТОРА Работы с персоналом и организацией развития В корреспонденцию: [Местоположение] [контакт] [документ] в адрес [идентификатор] [контакт] Об увольнении в порядке переноса Дорогой сэр!

Просим рассмотреть возможность увольнения по пункту 5 части первой статьи 77 Трудового кодекса Российской Федерации в порядке переводчика от [организации] в [организации работника]: [человека] [человека] [о_дате] [даты] [в течение] [время] [время] [время] [время] [в течение] [время] [время] [время] [время] [время] [время] [время] [время] [время] [время] [время] [время] [время] [время] [время] [время] [время] [время] [время] [время] [время] [время] [время] [время] [время] [время] [время] [время] [время] [время] [время] [время] [время] [время] [время] [время] [время] [время] [время] [время] [время] [время] [время] [время] [время] [время] [врема[и] [время] [время[время] [время] [время] [время], [время[время] [время] [время [время] [времен] [время[режим [времен] [ме]], [зрежим [время] [времен] [врем[режим] [перевод] [режим [режим] [режим] [режим [режим] [режим] [режим]], [режим [режим [режим] [режим] [режим] [режим]] [режим [режим] [режим] [режим] [режим [режим]], [режим]]], режим [режим [режим [режим] [режим] [режим [режим] [режим] [режим] [режим] [режим [режим]], [режим [режим]] [режим] [режим] [режим] [режим [режим] [режим] [раз] [режим]] [тар] [г] [режим [режим] [р] [эмом] [режим] [режим] [режим [г] [режим [режим] [режим]] [режимин] [э] [режим [режимы]] [режим [режим] [режим] [режим] [режим [режим] [режим] [режижижижи] [режим] [режим] [э] [режим] [режим [режим [режиме] [жи]] [раз] [режим] [режим] [е [режим [режимок] [р] [режим] [эму] [режим [ъ[режим]] [[]] [режим]] [жимец [эн]] [эн [ [ээвиви] [режим[эму]] [эмат] [режи] [э] [режим]] [эжижижи]] [эат [э]] [ра] [режижижижижи]: [е [ра] [эжим [се] [эат[э]:

[тимеры] [тимеры] [тимеры] [тимеры] [тимеры]","[ORGANIZATION] [ORGANIZATION] [ORGANIZATION] ЗАМЕСТИТЕЛЬ ГЕНЕРАЛЬНОГО ДИРЕКТОРА ПО РАБОТЕ С ПЕРСОНАЛОМ И ОРГАНИЗАЦИОННОМУ РАЗВИТИЮ Для корреспонденции: [LOCATION] [CONTACT] [DOCUMENT_NUMBER] на [ID] _**от** _** Об увольнении в порядке перевода Уважаемый [PERSON]! Прошу рассмотреть возможность увольнения по пункту 5 части первой статьи 77 Трудового кодекса РФ в порядке перевода из [ORGANIZATION] в [ORGANIZATION] работника: [ID] [PERSON] [DATE_TIME] 1. [PERSON] [PERSON] [DATE_TIME] С уважением, [PERSON] [PERSON] [CONTACT] [ORGANIZATION]"
Проект «Обустройство объектов Новейшей нейти»,eng_Latn,"В дополнение к более раннему письму, отправленному об авансе в соответствии с распоряжением-заказом [документ на время], заключенным по договорному соглашению [документ номер] для проведения комплекса работ по строительству объектов объекта и объектов вспомогательной инфраструктуры [objet] (включая строительство резервуарного парка, ГЭС с ВЯК, [objet], проекта компрессорной станции на [object]), я прошу договориться о предоставлении аванса в размере [confincial_data], с учетом гарантии голландского государственного банка. [контакт: 1 l. e.tel. guarantees] [директория: 1 e.tel.: 1 CONFINCIAL_DATA]. [контакт: 2 l. e.tel: 1 ct guarantees] [контакт: 2 ct guarantees] [контакт: 2 ct guarantees] [электронная почта: 1 guarantee]: Возвращение две суммы гарантий может быть сделано на этом банковском обещании.","[DATE_TIME] исх. No [DOCUMENT_NUMBER] Руководителю проекта [OBJECT] [ORGANIZATION] [PERSON] Об авансировании Уважаемый [PERSON]! В дополнение к ранее направленному письму об авансировании в рамках Наряд-Заказов [DOCUMENT_NUMBER], заключенных по договору подряда [DOCUMENT_NUMBER] на выполнение комплекса работ по строительству площадочных объектов и объектов вспомогательной инфраструктуры [OBJECT] (в т.ч. строительство Резервуарного парка, ОБП с ВЖК [OBJECT], Компрессорной станции на [OBJECT]), прошу согласовать обеспечение аванса в размере [FINANCIAL_DATA] с учетом НДС двумя банковскими гарантиями возврата аванса. При этом информируем, что выпуск двух банковских гарантий может быть одномоментный. Приложения: 1. Проект банковской гарантии возврата аванса 1 на 2 л.; 2. Проект банковской гарантии возврата аванса 2 на 2 л. С уважением, И.о. генерального директора [PERSON] Исп.: [PERSON] тел.: [CONTACT] e-mail: [CONTACT]"
Проект «Обустройство объектов Новейшей нейти»,eng_Latn,"No [DOCUMENT_NUMBER] Пункт 6.52.13 возлагает на подрядчика ответственность за разработку программы мониторинга окружающей среды производства и осуществление этой программы.Важно отметить, что крайний срок для проведения мониторинга окружающей среды производства (далее Контакт) разделяется между проектами, определенными Перечнем действий по защите окружающей среды.Назначенное агентство по защите окружающей среды для разработки проекта также не может получить письменное письменное соглашение о статусе проекта и его воздействии на окружающую среду на вас.Проект зависит от положительного заключения относительно разработки документа об защите окружающей среды.No [CONTACTER]: [ДИРЕКТОР:Отволение на разработку и реализацию проекта также действует во время получения соглашения о природоохранном проекте, за исключением выдачительного разрешения на экологическое воздействие.","[DATE_TIME] исх. No [DOCUMENT_NUMBER] Руководителю проекта [OBJECT] [ORGANIZATION] [ORGANIZATION] [PERSON] О разработке программы производственного экологического мониторинга Уважаемый [PERSON]! Между [ORGANIZATION] (далее – Заказчик) и [ORGANIZATION] (далее – Подрядчик) заключен договор на выполнение строительно-монтажных работ от [DATE_TIME] No[DOCUMENT_NUMBER] (далее – договор). Пунктом 6.52.13 на Подрядчика возложена обязанность по разработке программы производственного экологического мониторинга и выполнению данной программы. Необходимо отметить, что проведение производственного экологического мониторинга (далее – ПЭМ) определяется разделом Проектной документации Перечень мероприятий по охране окружающей среды. В связи с тем, что по состоянию на [DATE_TIME] по проектной документации на объект [OBJECT] не получено положительное заключение государственной экологической экспертизы, а также отсутствует разрешение на строительство, [ORGANIZATION] просит Вас согласовать перенос срока разработки программы ПЭМ до момента получения разрешения на строительство и получения положительного заключения экспертизы на проектную документацию. С уважением, Генеральный директор Исп.: [PERSON] тел.: [CONTACT] e-mail: [CONTACT] [PERSON]"
Проект «Обустройство объектов Новейшей нейти»,eng_Latn,"[DATE_TIME] нет [Document_NUMBER] [ORGANIZATION] [PERSON] При составлении продуктивной программы экологического мониторинга [Person] [DATE_TIME] Нет [DOCUMENT_NUMBER] (далее по контракту). Пункт 6.52.13 возложил на подрядчика ответственность за составление и реализацию этой программы экологического мониторинга производства, график для выполнения производственного мониторинга окружающей среды (далее по тексту PEST) разделён между [ORGANIZATION] (далее по тексту Заказчик) и [ORGANIZATION] (далее по тексту Подрядчик) Заключен контракт на завершение работ по строительству и монтажу с [DATE_TIME] No [Document_NUMBER] (далее по тексту контракт).В соответствии с пунктом 6.52.13 в списке с обязательными для подрядчика периодами периода, назначенный для обеспечения контроля и мониторинга производства на природу, следует отметить, что ответственность за выполнение программы по обеспечению охраны окружающей среды и подготовку проекта (далее по тексту Проект проекта программы по обеспечению безопасности производства).","[DATE_TIME] исх. No [DOCUMENT_NUMBER] Руководителю проекта [OBJECT] [ORGANIZATION] [ORGANIZATION] [PERSON] О разработке программы производственного экологического мониторинга Уважаемый [PERSON]! Между [ORGANIZATION] (далее – Заказчик) и [ORGANIZATION] (далее – Подрядчик) заключен договор на выполнение строительно-монтажных работ от [DATE_TIME] No[DOCUMENT_NUMBER] (далее – договор). Пунктом 6.52.13 на Подрядчика возложена обязанность по разработке программы производственного экологического мониторинга и выполнению данной программы. Необходимо отметить, что проведение производственного экологического мониторинга (далее – ПЭМ) определяется разделом Проектной документации Перечень мероприятий по охране окружающей среды. В связи с тем, что по состоянию на [DATE_TIME] по проектной документации на объект [OBJECT] не получено положительное заключение государственной экологической экспертизы, а также отсутствует разрешение на строительство, [ORGANIZATION] просит Вас согласовать перенос срока разработки программы ПЭМ до момента получения разрешения на строительство и получения положительного заключения экспертизы на проектную документацию. С уважением, Генеральный директор Исп.: [PERSON] тел.: [CONTACT] e-mail: [CONTACT] [PERSON]"
